layer, player, Tlayer, theta, time
0, 25.000000, 169.147695, 485.285718, 2768.117432 
1, 75.000000, 180.454289, 378.249425, 2768.117432 
2, 125.000000, 183.050453, 331.586254, 2768.117432 
3, 175.000000, 184.223367, 303.123467, 2768.117432 
4, 225.000000, 189.633955, 290.406820, 2768.117432 
5, 275.000000, 200.790786, 290.358430, 2768.117432 
6, 325.000000, 210.374477, 290.038030, 2768.117432 
7, 375.000000, 218.832032, 289.611794, 2768.117432 
8, 425.000000, 226.472348, 289.194331, 2768.117432 
9, 475.000000, 233.477185, 288.813642, 2768.117432 
10, 525.000000, 239.941707, 288.443150, 2768.117432 
11, 575.000000, 245.945200, 288.074410, 2768.117432 
12, 625.000000, 251.545597, 287.697915, 2768.117432 
13, 675.000000, 256.800331, 287.320048, 2768.117432 
14, 725.000000, 261.764612, 286.955373, 2768.117432 
15, 775.000000, 266.475084, 286.605614, 2768.117432 
16, 825.000000, 270.964617, 286.274644, 2768.117432 
17, 875.000000, 275.259924, 285.964494, 2768.117432 
18, 925.000000, 279.372891, 285.665671, 2768.117432 
19, 975.000000, 283.314194, 285.371023, 2768.117432 
0, 25.000000, 169.125022, 485.220669, 2803.101074 
1, 75.000000, 180.433828, 378.206536, 2803.101074 
2, 125.000000, 183.035541, 331.559241, 2803.101074 
3, 175.000000, 184.217273, 303.113440, 2803.101074 
4, 225.000000, 189.635517, 290.409212, 2803.101074 
5, 275.000000, 200.792386, 290.360743, 2803.101074 
6, 325.000000, 210.376176, 290.040372, 2803.101074 
7, 375.000000, 218.833834, 289.614179, 2803.101074 
8, 425.000000, 226.474256, 289.196766, 2803.101074 
9, 475.000000, 233.479195, 288.816128, 2803.101074 
10, 525.000000, 239.943807, 288.445674, 2803.101074 
11, 575.000000, 245.947374, 288.076956, 2803.101074 
12, 625.000000, 251.547824, 287.700462, 2803.101074 
13, 675.000000, 256.802591, 287.322576, 2803.101074 
14, 725.000000, 261.766887, 286.957866, 2803.101074 
15, 775.000000, 266.477364, 286.608066, 2803.101074 
16, 825.000000, 270.966898, 286.277054, 2803.101074 
17, 875.000000, 275.262211, 285.966870, 2803.101074 
18, 925.000000, 279.375195, 285.668027, 2803.101074 
19, 975.000000, 283.316530, 285.373375, 2803.101074 
0, 25.000000, 169.103010, 485.157517, 2838.086670 
1, 75.000000, 180.413984, 378.164943, 2838.086670 
2, 125.000000, 183.021097, 331.533077, 2838.086670 
3, 175.000000, 184.211327, 303.103656, 2838.086670 
4, 225.000000, 189.637043, 290.411549, 2838.086670 
5, 275.000000, 200.793902, 290.362936, 2838.086670 
6, 325.000000, 210.377731, 290.042516, 2838.086670 
7, 375.000000, 218.835428, 289.616289, 2838.086670 
8, 425.000000, 226.475898, 289.198863, 2838.086670 
9, 475.000000, 233.480897, 288.818234, 2838.086670 
10, 525.000000, 239.945583, 288.447809, 2838.086670 
11, 575.000000, 245.949232, 288.079133, 2838.086670 
12, 625.000000, 251.549771, 287.702689, 2838.086670 
13, 675.000000, 256.804627, 287.324854, 2838.086670 
14, 725.000000, 261.769007, 286.960191, 2838.086670 
15, 775.000000, 266.479557, 286.610425, 2838.086670 
16, 825.000000, 270.969149, 286.279432, 2838.086670 
17, 875.000000, 275.264502, 285.969250, 2838.086670 
18, 925.000000, 279.377510, 285.670394, 2838.086670 
19, 975.000000, 283.318855, 285.375717, 2838.086670 
0, 25.000000, 169.081640, 485.096205, 2873.073975 
1, 75.000000, 180.394740, 378.124605, 2873.073975 
2, 125.000000, 183.007103, 331.507729, 2873.073975 
3, 175.000000, 184.205531, 303.094119, 2873.073975 
4, 225.000000, 189.638506, 290.413790, 2873.073975 
5, 275.000000, 200.795393, 290.365092, 2873.073975 
6, 325.000000, 210.379284, 290.044658, 2873.073975 
7, 375.000000, 218.837026, 289.618404, 2873.073975 
8, 425.000000, 226.477527, 289.200943, 2873.073975 
9, 475.000000, 233.482549, 288.820277, 2873.073975 
10, 525.000000, 239.947252, 288.449815, 2873.073975 
11, 575.000000, 245.950920, 288.081109, 2873.073975 
12, 625.000000, 251.551483, 287.704647, 2873.073975 
13, 675.000000, 256.806373, 287.326808, 2873.073975 
14, 725.000000, 261.770802, 286.962159, 2873.073975 
15, 775.000000, 266.481415, 286.612423, 2873.073975 
16, 825.000000, 270.971080, 286.281473, 2873.073975 
17, 875.000000, 275.266514, 285.971340, 2873.073975 
18, 925.000000, 279.379603, 285.672533, 2873.073975 
19, 975.000000, 283.321020, 285.377898, 2873.073975 
0, 25.000000, 169.060892, 485.036678, 2908.063232 
1, 75.000000, 180.376074, 378.085480, 2908.063232 
2, 125.000000, 182.993543, 331.483165, 2908.063232 
3, 175.000000, 184.199877, 303.084816, 2908.063232 
4, 225.000000, 189.639754, 290.415701, 2908.063232 
5, 275.000000, 200.796671, 290.366939, 2908.063232 
6, 325.000000, 210.380645, 290.046533, 2908.063232 
7, 375.000000, 218.838467, 289.620312, 2908.063232 
8, 425.000000, 226.479044, 289.202881, 2908.063232 
9, 475.000000, 233.484135, 288.822239, 2908.063232 
10, 525.000000, 239.948894, 288.451789, 2908.063232 
11, 575.000000, 245.952602, 288.083080, 2908.063232 
12, 625.000000, 251.553191, 287.706601, 2908.063232 
13, 675.000000, 256.808096, 287.328735, 2908.063232 
14, 725.000000, 261.772532, 286.964055, 2908.063232 
15, 775.000000, 266.483151, 286.614290, 2908.063232 
16, 825.000000, 270.972828, 286.283319, 2908.063232 
17, 875.000000, 275.268282, 285.973177, 2908.063232 
18, 925.000000, 279.381404, 285.674375, 2908.063232 
19, 975.000000, 283.322867, 285.379758, 2908.063232 
0, 25.000000, 169.040745, 484.978878, 2943.053711 
1, 75.000000, 180.357967, 378.047526, 2943.053711 
2, 125.000000, 182.980398, 331.459354, 2943.053711 
3, 175.000000, 184.194356, 303.075731, 2943.053711 
4, 225.000000, 189.640918, 290.417483, 2943.053711 
5, 275.000000, 200.797822, 290.368604, 2943.053711 
6, 325.000000, 210.381834, 290.048173, 2943.053711 
7, 375.000000, 218.839700, 289.621942, 2943.053711 
8, 425.000000, 226.480329, 289.204521, 2943.053711 
9, 475.000000, 233.485480, 288.823903, 2943.053711 
10, 525.000000, 239.950306, 288.453487, 2943.053711 
11, 575.000000, 245.954086, 288.084818, 2943.053711 
12, 625.000000, 251.554743, 287.708376, 2943.053711 
13, 675.000000, 256.809710, 287.330542, 2943.053711 
14, 725.000000, 261.774200, 286.965884, 2943.053711 
15, 775.000000, 266.484861, 286.616129, 2943.053711 
16, 825.000000, 270.974566, 286.285156, 2943.053711 
17, 875.000000, 275.270039, 285.975003, 2943.053711 
18, 925.000000, 279.383170, 285.676181, 2943.053711 
19, 975.000000, 283.324637, 285.381542, 2943.053711 
0, 25.000000, 169.021183, 484.922754, 2978.045654 
1, 75.000000, 180.340401, 378.010706, 2978.045654 
2, 125.000000, 182.967653, 331.436267, 2978.045654 
3, 175.000000, 184.188967, 303.066864, 2978.045654 
4, 225.000000, 189.642058, 290.419230, 2978.045654 
5, 275.000000, 200.798962, 290.370253, 2978.045654 
6, 325.000000, 210.383011, 290.049795, 2978.045654 
7, 375.000000, 218.840903, 289.623535, 2978.045654 
8, 425.000000, 226.481552, 289.206083, 2978.045654 
9, 475.000000, 233.486723, 288.825441, 2978.045654 
10, 525.000000, 239.951570, 288.455006, 2978.045654 
11, 575.000000, 245.955376, 288.086329, 2978.045654 
12, 625.000000, 251.556067, 287.709890, 2978.045654 
13, 675.000000, 256.811077, 287.332071, 2978.045654 
14, 725.000000, 261.775619, 286.967439, 2978.045654 
15, 775.000000, 266.486338, 286.617718, 2978.045654 
16, 825.000000, 270.976106, 286.286782, 2978.045654 
17, 875.000000, 275.271640, 285.976665, 2978.045654 
18, 925.000000, 279.384825, 285.677874, 2978.045654 
19, 975.000000, 283.326339, 285.383256, 2978.045654 
0, 25.000000, 169.002187, 484.868255, 3013.038818 
1, 75.000000, 180.323359, 377.974983, 3013.038818 
2, 125.000000, 182.955294, 331.413878, 3013.038818 
3, 175.000000, 184.183707, 303.058210, 3013.038818 
4, 225.000000, 189.643048, 290.420745, 3013.038818 
5, 275.000000, 200.799969, 290.371708, 3013.038818 
6, 325.000000, 210.384079, 290.051268, 3013.038818 
7, 375.000000, 218.842028, 289.625024, 3013.038818 
8, 425.000000, 226.482727, 289.207584, 3013.038818 
9, 475.000000, 233.487940, 288.826946, 3013.038818 
10, 525.000000, 239.952819, 288.456507, 3013.038818 
11, 575.000000, 245.956645, 288.087816, 3013.038818 
12, 625.000000, 251.557350, 287.711358, 3013.038818 
13, 675.000000, 256.812369, 287.333517, 3013.038818 
14, 725.000000, 261.776920, 286.968866, 3013.038818 
15, 775.000000, 266.487653, 286.619133, 3013.038818 
16, 825.000000, 270.977442, 286.288194, 3013.038818 
17, 875.000000, 275.273007, 285.978086, 3013.038818 
18, 925.000000, 279.386233, 285.679313, 3013.038818 
19, 975.000000, 283.327795, 285.384722, 3013.038818 
0, 25.000000, 168.983740, 484.815330, 3048.033203 
1, 75.000000, 180.306822, 377.940320, 3048.033203 
2, 125.000000, 182.943304, 331.392159, 3048.033203 
3, 175.000000, 184.178569, 303.049754, 3048.033203 
4, 225.000000, 189.643931, 290.422097, 3048.033203 
5, 275.000000, 200.800838, 290.372966, 3048.033203 
6, 325.000000, 210.384985, 290.052517, 3048.033203 
7, 375.000000, 218.842977, 289.626279, 3048.033203 
8, 425.000000, 226.483725, 289.208858, 3048.033203 
9, 475.000000, 233.488991, 288.828246, 3048.033203 
10, 525.000000, 239.953925, 288.457837, 3048.033203 
11, 575.000000, 245.957805, 288.089174, 3048.033203 
12, 625.000000, 251.558557, 287.712737, 3048.033203 
13, 675.000000, 256.813615, 287.334910, 3048.033203 
14, 725.000000, 261.778196, 286.970264, 3048.033203 
15, 775.000000, 266.488950, 286.620528, 3048.033203 
16, 825.000000, 270.978753, 286.289579, 3048.033203 
17, 875.000000, 275.274326, 285.979456, 3048.033203 
18, 925.000000, 279.387559, 285.680669, 3048.033203 
19, 975.000000, 283.329129, 285.386066, 3048.033203 
0, 25.000000, 168.965825, 484.763931, 3083.028564 
1, 75.000000, 180.290774, 377.906681, 3083.028564 
2, 125.000000, 182.931671, 331.371086, 3083.028564 
3, 175.000000, 184.173548, 303.041494, 3083.028564 
4, 225.000000, 189.644796, 290.423422, 3083.028564 
5, 275.000000, 200.801686, 290.374192, 3083.028564 
6, 325.000000, 210.385855, 290.053716, 3083.028564 
7, 375.000000, 218.843864, 289.627454, 3083.028564 
8, 425.000000, 226.484630, 289.210014, 3083.028564 
9, 475.000000, 233.489917, 288.829392, 3083.028564 
10, 525.000000, 239.954876, 288.458980, 3083.028564 
11, 575.000000, 245.958786, 288.090324, 3083.028564 
12, 625.000000, 251.559575, 287.713903, 3083.028564 
13, 675.000000, 256.814676, 287.336097, 3083.028564 
14, 725.000000, 261.779303, 286.971478, 3083.028564 
15, 775.000000, 266.490105, 286.621769, 3083.028564 
16, 825.000000, 270.979953, 286.290847, 3083.028564 
17, 875.000000, 275.275567, 285.980746, 3083.028564 
18, 925.000000, 279.388834, 285.681973, 3083.028564 
19, 975.000000, 283.330429, 285.387375, 3083.028564 
0, 25.000000, 168.948426, 484.714014, 3118.024902 
1, 75.000000, 180.275199, 377.874036, 3118.024902 
2, 125.000000, 182.920381, 331.350636, 3118.024902 
3, 175.000000, 184.168645, 303.033427, 3118.024902 
4, 225.000000, 189.645567, 290.424604, 3118.024902 
5, 275.000000, 200.802459, 290.375310, 3118.024902 
6, 325.000000, 210.386669, 290.054839, 3118.024902 
7, 375.000000, 218.844715, 289.628580, 3118.024902 
8, 425.000000, 226.485511, 289.211138, 3118.024902 
9, 475.000000, 233.490822, 288.830511, 3118.024902 
10, 525.000000, 239.955798, 288.460089, 3118.024902 
11, 575.000000, 245.959721, 288.091418, 3118.024902 
12, 625.000000, 251.560520, 287.714983, 3118.024902 
13, 675.000000, 256.815631, 287.337166, 3118.024902 
14, 725.000000, 261.780273, 286.972541, 3118.024902 
15, 775.000000, 266.491095, 286.622834, 3118.024902 
16, 825.000000, 270.980970, 286.291921, 3118.024902 
17, 875.000000, 275.276619, 285.981838, 3118.024902 
18, 925.000000, 279.389925, 285.683088, 3118.024902 
19, 975.000000, 283.331562, 285.388516, 3118.024902 
0, 25.000000, 168.931527, 484.665531, 3153.022461 
1, 75.000000, 180.260082, 377.842349, 3153.022461 
2, 125.000000, 182.909423, 331.330785, 3153.022461 
3, 175.000000, 184.163854, 303.025543, 3153.022461 
4, 225.000000, 189.646231, 290.425621, 3153.022461 
5, 275.000000, 200.803109, 290.376250, 3153.022461 
6, 325.000000, 210.387352, 290.055780, 3153.022461 
7, 375.000000, 218.845435, 289.629533, 3153.022461 
8, 425.000000, 226.486272, 289.212110, 3153.022461 
9, 475.000000, 233.491625, 288.831504, 3153.022461 
10, 525.000000, 239.956641, 288.461102, 3153.022461 
11, 575.000000, 245.960599, 288.092447, 3153.022461 
12, 625.000000, 251.561427, 287.716021, 3153.022461 
13, 675.000000, 256.816560, 287.338206, 3153.022461 
14, 725.000000, 261.781218, 286.973577, 3153.022461 
15, 775.000000, 266.492050, 286.623862, 3153.022461 
16, 825.000000, 270.981933, 286.292939, 3153.022461 
17, 875.000000, 275.277590, 285.982847, 3153.022461 
18, 925.000000, 279.390906, 285.684091, 3153.022461 
19, 975.000000, 283.332556, 285.389518, 3153.022461 
0, 25.000000, 168.915113, 484.618439, 3188.020508 
1, 75.000000, 180.245408, 377.811590, 3188.020508 
2, 125.000000, 182.898783, 331.311513, 3188.020508 
3, 175.000000, 184.159170, 303.017836, 3188.020508 
4, 225.000000, 189.646869, 290.426598, 3188.020508 
5, 275.000000, 200.803721, 290.377134, 3188.020508 
6, 325.000000, 210.387978, 290.056643, 3188.020508 
7, 375.000000, 218.846076, 289.630381, 3188.020508 
8, 425.000000, 226.486930, 289.212950, 3188.020508 
9, 475.000000, 233.492305, 288.832345, 3188.020508 
10, 525.000000, 239.957347, 288.461951, 3188.020508 
11, 575.000000, 245.961337, 288.093311, 3188.020508 
12, 625.000000, 251.562199, 287.716903, 3188.020508 
13, 675.000000, 256.817367, 287.339109, 3188.020508 
14, 725.000000, 261.782061, 286.974501, 3188.020508 
15, 775.000000, 266.492927, 286.624805, 3188.020508 
16, 825.000000, 270.982840, 286.293897, 3188.020508 
17, 875.000000, 275.278521, 285.983814, 3188.020508 
18, 925.000000, 279.391856, 285.685062, 3188.020508 
19, 975.000000, 283.333519, 285.390488, 3188.020508 
0, 25.000000, 168.899170, 484.572698, 3223.019287 
1, 75.000000, 180.231162, 377.781730, 3223.019287 
2, 125.000000, 182.888452, 331.292798, 3223.019287 
3, 175.000000, 184.154594, 303.010306, 3223.019287 
4, 225.000000, 189.647454, 290.427493, 3223.019287 
5, 275.000000, 200.804293, 290.377961, 3223.019287 
6, 325.000000, 210.388574, 290.057465, 3223.019287 
7, 375.000000, 218.846693, 289.631198, 3223.019287 
8, 425.000000, 226.487564, 289.213760, 3223.019287 
9, 475.000000, 233.492953, 288.833147, 3223.019287 
10, 525.000000, 239.958006, 288.462744, 3223.019287 
11, 575.000000, 245.962006, 288.094095, 3223.019287 
12, 625.000000, 251.562879, 287.717681, 3223.019287 
13, 675.000000, 256.818061, 287.339885, 3223.019287 
14, 725.000000, 261.782773, 286.975281, 3223.019287 
15, 775.000000, 266.493662, 286.625595, 3223.019287 
16, 825.000000, 270.983603, 286.294703, 3223.019287 
17, 875.000000, 275.279315, 285.984640, 3223.019287 
18, 925.000000, 279.392683, 285.685908, 3223.019287 
19, 975.000000, 283.334379, 285.391354, 3223.019287 
0, 25.000000, 168.883683, 484.528265, 3258.019043 
1, 75.000000, 180.217331, 377.752739, 3258.019043 
2, 125.000000, 182.878418, 331.274621, 3258.019043 
3, 175.000000, 184.150120, 303.002946, 3258.019043 
4, 225.000000, 189.647946, 290.428247, 3258.019043 
5, 275.000000, 200.804769, 290.378649, 3258.019043 
6, 325.000000, 210.389076, 290.058157, 3258.019043 
7, 375.000000, 218.847224, 289.631901, 3258.019043 
8, 425.000000, 226.488126, 289.214477, 3258.019043 
9, 475.000000, 233.493543, 288.833877, 3258.019043 
10, 525.000000, 239.958623, 288.463485, 3258.019043 
11, 575.000000, 245.962644, 288.094842, 3258.019043 
12, 625.000000, 251.563533, 287.718429, 3258.019043 
13, 675.000000, 256.818727, 287.340630, 3258.019043 
14, 725.000000, 261.783448, 286.976021, 3258.019043 
15, 775.000000, 266.494344, 286.626329, 3258.019043 
16, 825.000000, 270.984292, 286.295431, 3258.019043 
17, 875.000000, 275.280014, 285.985366, 3258.019043 
18, 925.000000, 279.393395, 285.686637, 3258.019043 
19, 975.000000, 283.335108, 285.392089, 3258.019043 
0, 25.000000, 168.868637, 484.485100, 3293.019043 
1, 75.000000, 180.203901, 377.724588, 3293.019043 
2, 125.000000, 182.868670, 331.256963, 3293.019043 
3, 175.000000, 184.145746, 302.995748, 3293.019043 
4, 225.000000, 189.648402, 290.428944, 3293.019043 
5, 275.000000, 200.805194, 290.379264, 3293.019043 
6, 325.000000, 210.389511, 290.058757, 3293.019043 
7, 375.000000, 218.847673, 289.632495, 3293.019043 
8, 425.000000, 226.488591, 289.215072, 3293.019043 
9, 475.000000, 233.494031, 288.834480, 3293.019043 
10, 525.000000, 239.959135, 288.464100, 3293.019043 
11, 575.000000, 245.963183, 288.095473, 3293.019043 
12, 625.000000, 251.564099, 287.719077, 3293.019043 
13, 675.000000, 256.819320, 287.341294, 3293.019043 
14, 725.000000, 261.784065, 286.976698, 3293.019043 
15, 775.000000, 266.494983, 286.627016, 3293.019043 
16, 825.000000, 270.984949, 286.296125, 3293.019043 
17, 875.000000, 275.280685, 285.986062, 3293.019043 
18, 925.000000, 279.394076, 285.687332, 3293.019043 
19, 975.000000, 283.335796, 285.392781, 3293.019043 
0, 25.000000, 168.854021, 484.443167, 3328.020020 
1, 75.000000, 180.190859, 377.697251, 3328.020020 
2, 125.000000, 182.859199, 331.239807, 3328.020020 
3, 175.000000, 184.141470, 302.988713, 3328.020020 
4, 225.000000, 189.648827, 290.429596, 3328.020020 
5, 275.000000, 200.805595, 290.379845, 3328.020020 
6, 325.000000, 210.389925, 290.059328, 3328.020020 
7, 375.000000, 218.848098, 289.633057, 3328.020020 
8, 425.000000, 226.489026, 289.215627, 3328.020020 
9, 475.000000, 233.494474, 288.835029, 3328.020020 
10, 525.000000, 239.959587, 288.464644, 3328.020020 
11, 575.000000, 245.963645, 288.096014, 3328.020020 
12, 625.000000, 251.564574, 287.719619, 3328.020020 
13, 675.000000, 256.819810, 287.341842, 3328.020020 
14, 725.000000, 261.784574, 286.977256, 3328.020020 
15, 775.000000, 266.495514, 286.627587, 3328.020020 
16, 825.000000, 270.985504, 286.296712, 3328.020020 
17, 875.000000, 275.281266, 285.986666, 3328.020020 
18, 925.000000, 279.394681, 285.687952, 3328.020020 
19, 975.000000, 283.336424, 285.393414, 3328.020020 
0, 25.000000, 168.839821, 484.402427, 3363.021240 
1, 75.000000, 180.178194, 377.670703, 3363.021240 
2, 125.000000, 182.849995, 331.223136, 3363.021240 
3, 175.000000, 184.137290, 302.981835, 3363.021240 
4, 225.000000, 189.649182, 290.430139, 3363.021240 
5, 275.000000, 200.805930, 290.380328, 3363.021240 
6, 325.000000, 210.390278, 290.059814, 3363.021240 
7, 375.000000, 218.848470, 289.633550, 3363.021240 
8, 425.000000, 226.489418, 289.216128, 3363.021240 
9, 475.000000, 233.494885, 288.835537, 3363.021240 
10, 525.000000, 239.960013, 288.465156, 3363.021240 
11, 575.000000, 245.964083, 288.096527, 3363.021240 
12, 625.000000, 251.565021, 287.720130, 3363.021240 
13, 675.000000, 256.820264, 287.342349, 3363.021240 
14, 725.000000, 261.785034, 286.977760, 3363.021240 
15, 775.000000, 266.495981, 286.628089, 3363.021240 
16, 825.000000, 270.985979, 286.297214, 3363.021240 
17, 875.000000, 275.281753, 285.987172, 3363.021240 
18, 925.000000, 279.395183, 285.688465, 3363.021240 
19, 975.000000, 283.336944, 285.393938, 3363.021240 
0, 25.000000, 168.826025, 484.362844, 3398.022705 
1, 75.000000, 180.165891, 377.644916, 3398.022705 
2, 125.000000, 182.841050, 331.206932, 3398.022705 
3, 175.000000, 184.133202, 302.975108, 3398.022705 
4, 225.000000, 189.649494, 290.430616, 3398.022705 
5, 275.000000, 200.806209, 290.380733, 3398.022705 
6, 325.000000, 210.390565, 290.060210, 3398.022705 
7, 375.000000, 218.848770, 289.633946, 3398.022705 
8, 425.000000, 226.489733, 289.216530, 3398.022705 
9, 475.000000, 233.495218, 288.835948, 3398.022705 
10, 525.000000, 239.960366, 288.465580, 3398.022705 
11, 575.000000, 245.964457, 288.096965, 3398.022705 
12, 625.000000, 251.565414, 287.720580, 3398.022705 
13, 675.000000, 256.820675, 287.342809, 3398.022705 
14, 725.000000, 261.785460, 286.978227, 3398.022705 
15, 775.000000, 266.496419, 286.628561, 3398.022705 
16, 825.000000, 270.986428, 286.297688, 3398.022705 
17, 875.000000, 275.282209, 285.987646, 3398.022705 
18, 925.000000, 279.395646, 285.688938, 3398.022705 
19, 975.000000, 283.337412, 285.394410, 3398.022705 
0, 25.000000, 168.812619, 484.324384, 3433.025146 
1, 75.000000, 180.153942, 377.619868, 3433.025146 
2, 125.000000, 182.832355, 331.191181, 3433.025146 
3, 175.000000, 184.129205, 302.968531, 3433.025146 
4, 225.000000, 189.649785, 290.431063, 3433.025146 
5, 275.000000, 200.806470, 290.381110, 3433.025146 
6, 325.000000, 210.390830, 290.060575, 3433.025146 
7, 375.000000, 218.849040, 289.634304, 3433.025146 
8, 425.000000, 226.490009, 289.216882, 3433.025146 
9, 475.000000, 233.495500, 288.836298, 3433.025146 
10, 525.000000, 239.960657, 288.465930, 3433.025146 
11, 575.000000, 245.964758, 288.097318, 3433.025146 
12, 625.000000, 251.565728, 287.720940, 3433.025146 
13, 675.000000, 256.821004, 287.343178, 3433.025146 
14, 725.000000, 261.785807, 286.978607, 3433.025146 
15, 775.000000, 266.496784, 286.628953, 3433.025146 
16, 825.000000, 270.986812, 286.298093, 3433.025146 
17, 875.000000, 275.282611, 285.988063, 3433.025146 
18, 925.000000, 279.396064, 285.689366, 3433.025146 
19, 975.000000, 283.337845, 285.394845, 3433.025146 
0, 25.000000, 168.799594, 484.287013, 3468.027588 
1, 75.000000, 180.142333, 377.595535, 3468.027588 
2, 125.000000, 182.823901, 331.175868, 3468.027588 
3, 175.000000, 184.125297, 302.962100, 3468.027588 
4, 225.000000, 189.650028, 290.431435, 3468.027588 
5, 275.000000, 200.806687, 290.381424, 3468.027588 
6, 325.000000, 210.391057, 290.060889, 3468.027588 
7, 375.000000, 218.849279, 289.634620, 3468.027588 
8, 425.000000, 226.490259, 289.217202, 3468.027588 
9, 475.000000, 233.495761, 288.836621, 3468.027588 
10, 525.000000, 239.960926, 288.466253, 3468.027588 
11, 575.000000, 245.965033, 288.097641, 3468.027588 
12, 625.000000, 251.566009, 287.721260, 3468.027588 
13, 675.000000, 256.821289, 287.343497, 3468.027588 
14, 725.000000, 261.786098, 286.978926, 3468.027588 
15, 775.000000, 266.497083, 286.629275, 3468.027588 
16, 825.000000, 270.987120, 286.298420, 3468.027588 
17, 875.000000, 275.282932, 285.988397, 3468.027588 
18, 925.000000, 279.396400, 285.689709, 3468.027588 
19, 975.000000, 283.338197, 285.395200, 3468.027588 
0, 25.000000, 168.786936, 484.250698, 3503.030029 
1, 75.000000, 180.131055, 377.571895, 3503.030029 
2, 125.000000, 182.815681, 331.160977, 3503.030029 
3, 175.000000, 184.121474, 302.955811, 3503.030029 
4, 225.000000, 189.650227, 290.431740, 3503.030029 
5, 275.000000, 200.806854, 290.381665, 3503.030029 
6, 325.000000, 210.391229, 290.061125, 3503.030029 
7, 375.000000, 218.849460, 289.634860, 3503.030029 
8, 425.000000, 226.490453, 289.217449, 3503.030029 
9, 475.000000, 233.495969, 288.836877, 3503.030029 
10, 525.000000, 239.961148, 288.466520, 3503.030029 
11, 575.000000, 245.965269, 288.097917, 3503.030029 
12, 625.000000, 251.566257, 287.721545, 3503.030029 
13, 675.000000, 256.821549, 287.343787, 3503.030029 
14, 725.000000, 261.786366, 286.979220, 3503.030029 
15, 775.000000, 266.497358, 286.629570, 3503.030029 
16, 825.000000, 270.987401, 286.298715, 3503.030029 
17, 875.000000, 275.283217, 285.988693, 3503.030029 
18, 925.000000, 279.396690, 285.690006, 3503.030029 
19, 975.000000, 283.338493, 285.395498, 3503.030029 
0, 25.000000, 168.774636, 484.215408, 3538.032959 
1, 75.000000, 180.120096, 377.548925, 3538.032959 
2, 125.000000, 182.807687, 331.146497, 3538.032959 
3, 175.000000, 184.117736, 302.949661, 3538.032959 
4, 225.000000, 189.650409, 290.432018, 3538.032959 
5, 275.000000, 200.807001, 290.381877, 3538.032959 
6, 325.000000, 210.391375, 290.061327, 3538.032959 
7, 375.000000, 218.849609, 289.635056, 3538.032959 
8, 425.000000, 226.490605, 289.217644, 3538.032959 
9, 475.000000, 233.496127, 288.837073, 3538.032959 
10, 525.000000, 239.961314, 288.466720, 3538.032959 
11, 575.000000, 245.965445, 288.098123, 3538.032959 
12, 625.000000, 251.566444, 287.721759, 3538.032959 
13, 675.000000, 256.821749, 287.344011, 3538.032959 
14, 725.000000, 261.786579, 286.979454, 3538.032959 
15, 775.000000, 266.497585, 286.629815, 3538.032959 
16, 825.000000, 270.987641, 286.298969, 3538.032959 
17, 875.000000, 275.283469, 285.988955, 3538.032959 
18, 925.000000, 279.396952, 285.690274, 3538.032959 
19, 975.000000, 283.338763, 285.395770, 3538.032959 
0, 25.000000, 168.762682, 484.181113, 3573.036621 
1, 75.000000, 180.109448, 377.526605, 3573.036621 
2, 125.000000, 182.799912, 331.132413, 3573.036621 
3, 175.000000, 184.114081, 302.943646, 3573.036621 
4, 225.000000, 189.650559, 290.432249, 3573.036621 
5, 275.000000, 200.807121, 290.382051, 3573.036621 
6, 325.000000, 210.391499, 290.061498, 3573.036621 
7, 375.000000, 218.849737, 289.635227, 3573.036621 
8, 425.000000, 226.490739, 289.217815, 3573.036621 
9, 475.000000, 233.496266, 288.837245, 3573.036621 
10, 525.000000, 239.961457, 288.466891, 3573.036621 
11, 575.000000, 245.965591, 288.098294, 3573.036621 
12, 625.000000, 251.566594, 287.721930, 3573.036621 
13, 675.000000, 256.821903, 287.344184, 3573.036621 
14, 725.000000, 261.786740, 286.979630, 3573.036621 
15, 775.000000, 266.497754, 286.629996, 3573.036621 
16, 825.000000, 270.987819, 286.299158, 3573.036621 
17, 875.000000, 275.283659, 285.989152, 3573.036621 
18, 925.000000, 279.397155, 285.690481, 3573.036621 
19, 975.000000, 283.338979, 285.395987, 3573.036621 
0, 25.000000, 168.751064, 484.147782, 3608.040283 
1, 75.000000, 180.099100, 377.504914, 3608.040283 
2, 125.000000, 182.792349, 331.118712, 3608.040283 
3, 175.000000, 184.110507, 302.937764, 3608.040283 
4, 225.000000, 189.650671, 290.432420, 3608.040283 
5, 275.000000, 200.807200, 290.382165, 3608.040283 
6, 325.000000, 210.391580, 290.061609, 3608.040283 
7, 375.000000, 218.849824, 289.635342, 3608.040283 
8, 425.000000, 226.490835, 289.217937, 3608.040283 
9, 475.000000, 233.496370, 288.837374, 3608.040283 
10, 525.000000, 239.961570, 288.467028, 3608.040283 
11, 575.000000, 245.965713, 288.098437, 3608.040283 
12, 625.000000, 251.566723, 287.722078, 3608.040283 
13, 675.000000, 256.822038, 287.344334, 3608.040283 
14, 725.000000, 261.786879, 286.979783, 3608.040283 
15, 775.000000, 266.497896, 286.630150, 3608.040283 
16, 825.000000, 270.987966, 286.299313, 3608.040283 
17, 875.000000, 275.283810, 285.989308, 3608.040283 
18, 925.000000, 279.397311, 285.690640, 3608.040283 
