layer, player, Tlayer, theta, time
17, 875.000000, 273.822372, 284.471037, 788.633728 
18, 925.000000, 277.899424, 284.159014, 788.633728 
19, 975.000000, 281.806914, 283.852800, 788.633728 
0, 25.000000, 172.236002, 494.146089, 822.194458 
1, 75.000000, 183.270893, 384.153295, 822.194458 
2, 125.000000, 186.075448, 337.065873, 822.194458 
3, 175.000000, 186.407656, 306.717523, 822.194458 
4, 225.000000, 189.257188, 289.829837, 822.194458 
5, 275.000000, 199.871134, 289.028544, 822.194458 
6, 325.000000, 209.408762, 288.706623, 822.194458 
7, 375.000000, 217.819430, 288.271673, 822.194458 
8, 425.000000, 225.414800, 287.843892, 822.194458 
9, 475.000000, 232.376667, 287.452290, 822.194458 
10, 525.000000, 238.802329, 287.073459, 822.194458 
11, 575.000000, 244.772142, 286.700413, 822.194458 
12, 625.000000, 250.344830, 286.324574, 822.194458 
13, 675.000000, 255.577252, 285.951610, 822.194458 
14, 725.000000, 260.522894, 285.594159, 822.194458 
15, 775.000000, 265.216842, 285.252320, 822.194458 
16, 825.000000, 269.689860, 284.927862, 822.194458 
17, 875.000000, 273.966599, 284.620873, 822.194458 
18, 925.000000, 278.058107, 284.321271, 822.194458 
19, 975.000000, 281.974870, 284.021975, 822.194458 
0, 25.000000, 172.089556, 493.725935, 855.877625 
1, 75.000000, 183.172124, 383.946267, 855.877625 
2, 125.000000, 185.943397, 336.826670, 855.877625 
3, 175.000000, 186.258324, 306.471811, 855.877625 
4, 225.000000, 189.204905, 289.749771, 855.877625 
5, 275.000000, 199.949619, 289.142039, 855.877625 
6, 325.000000, 209.500097, 288.832544, 855.877625 
7, 375.000000, 217.924889, 288.411242, 855.877625 
8, 425.000000, 225.532550, 287.994253, 855.877625 
9, 475.000000, 232.503087, 287.608673, 855.877625 
10, 525.000000, 238.932473, 287.229911, 855.877625 
11, 575.000000, 244.900652, 286.850936, 855.877625 
12, 625.000000, 250.466843, 286.464122, 855.877625 
13, 675.000000, 255.689351, 286.077032, 855.877625 
14, 725.000000, 260.623845, 285.704825, 855.877625 
15, 775.000000, 265.307886, 285.350242, 855.877625 
16, 825.000000, 269.774608, 285.017397, 855.877625 
17, 875.000000, 274.050379, 284.707911, 855.877625 
18, 925.000000, 278.146881, 284.412045, 855.877625 
19, 975.000000, 282.074040, 284.121865, 855.877625 
0, 25.000000, 171.948968, 493.322587, 889.622192 
1, 75.000000, 183.074202, 383.741013, 889.622192 
2, 125.000000, 185.815367, 336.594750, 889.622192 
3, 175.000000, 186.118814, 306.242259, 889.622192 
4, 225.000000, 189.158629, 289.678903, 889.622192 
5, 275.000000, 200.015876, 289.237852, 889.622192 
6, 325.000000, 209.562680, 288.918826, 889.622192 
7, 375.000000, 217.988023, 288.494796, 889.622192 
8, 425.000000, 225.600361, 288.080844, 889.622192 
9, 475.000000, 232.579789, 287.703554, 889.622192 
10, 525.000000, 239.021356, 287.336760, 889.622192 
11, 575.000000, 245.003336, 286.971209, 889.622192 
12, 625.000000, 250.582858, 286.596810, 889.622192 
13, 675.000000, 255.816191, 286.218946, 889.622192 
14, 725.000000, 260.757431, 285.851266, 889.622192 
15, 775.000000, 265.443260, 285.495842, 889.622192 
16, 825.000000, 269.906810, 285.157069, 889.622192 
17, 875.000000, 274.175321, 284.837712, 889.622192 
18, 925.000000, 278.262029, 284.529786, 889.622192 
19, 975.000000, 282.178878, 284.227465, 889.622192 
0, 25.000000, 171.814064, 492.935547, 923.437256 
1, 75.000000, 182.977474, 383.538261, 923.437256 
2, 125.000000, 185.691470, 336.370316, 923.437256 
3, 175.000000, 185.988558, 306.027933, 923.437256 
4, 225.000000, 189.118834, 289.617961, 923.437256 
5, 275.000000, 200.110689, 289.374959, 923.437256 
6, 325.000000, 209.656659, 289.048391, 923.437256 
7, 375.000000, 218.078852, 288.615003, 923.437256 
8, 425.000000, 225.685583, 288.189669, 923.437256 
9, 475.000000, 232.658496, 287.800916, 923.437256 
10, 525.000000, 239.094325, 287.424479, 923.437256 
11, 575.000000, 245.073052, 287.052867, 923.437256 
12, 625.000000, 250.653083, 286.677128, 923.437256 
13, 675.000000, 255.891272, 286.302951, 923.437256 
14, 725.000000, 260.841413, 285.943330, 923.437256 
15, 775.000000, 265.538992, 285.598806, 923.437256 
16, 825.000000, 270.015376, 285.271769, 923.437256 
17, 875.000000, 274.295836, 284.962913, 923.437256 
18, 925.000000, 278.391798, 284.662479, 923.437256 
19, 975.000000, 282.313947, 284.363514, 923.437256 
0, 25.000000, 171.684547, 492.563961, 957.351868 
1, 75.000000, 182.882144, 383.338441, 957.351868 
2, 125.000000, 185.571739, 336.153431, 957.351868 
3, 175.000000, 185.867111, 305.828104, 957.351868 
4, 225.000000, 189.085781, 289.567343, 957.351868 
5, 275.000000, 200.179391, 289.474307, 957.351868 
6, 325.000000, 209.734803, 289.156127, 957.351868 
7, 375.000000, 218.166914, 288.731549, 957.351868 
8, 425.000000, 225.781847, 288.312594, 957.351868 
9, 475.000000, 232.760122, 287.926628, 957.351868 
10, 525.000000, 239.197701, 287.548751, 957.351868 
11, 575.000000, 245.174484, 287.171674, 957.351868 
12, 625.000000, 250.749455, 286.787351, 957.351868 
13, 675.000000, 255.980690, 286.402996, 957.351868 
14, 725.000000, 260.923632, 286.033462, 957.351868 
15, 775.000000, 265.615475, 285.681067, 957.351868 
16, 825.000000, 270.089074, 285.349632, 957.351868 
17, 875.000000, 274.370633, 285.040619, 957.351868 
18, 925.000000, 278.471720, 284.744201, 957.351868 
19, 975.000000, 282.402381, 284.452590, 957.351868 
0, 25.000000, 171.560002, 492.206642, 991.324158 
1, 75.000000, 182.788140, 383.141399, 991.324158 
2, 125.000000, 185.456009, 335.943792, 991.324158 
3, 175.000000, 185.753707, 305.641507, 991.324158 
4, 225.000000, 189.077535, 289.554715, 991.324158 
5, 275.000000, 200.216059, 289.527331, 991.324158 
6, 325.000000, 209.785899, 289.226571, 991.324158 
7, 375.000000, 218.223005, 288.805782, 991.324158 
8, 425.000000, 225.842646, 288.390231, 991.324158 
9, 475.000000, 232.828271, 288.010929, 991.324158 
10, 525.000000, 239.275083, 287.641775, 991.324158 
11, 575.000000, 245.261746, 287.273884, 991.324158 
12, 625.000000, 250.845790, 286.897531, 991.324158 
13, 675.000000, 256.083954, 286.518532, 991.324158 
14, 725.000000, 261.030732, 286.150869, 991.324158 
15, 775.000000, 265.722889, 285.796596, 991.324158 
16, 825.000000, 270.193493, 285.459950, 991.324158 
17, 875.000000, 274.469559, 285.143393, 991.324158 
18, 925.000000, 278.563888, 284.838445, 991.324158 
19, 975.000000, 282.487981, 284.538812, 991.324158 
0, 25.000000, 171.440287, 491.863177, 1025.354492 
1, 75.000000, 182.695725, 382.947689, 1025.354492 
2, 125.000000, 185.344466, 335.741737, 1025.354492 
3, 175.000000, 185.650326, 305.471403, 1025.354492 
4, 225.000000, 189.148730, 289.663744, 1025.354492 
5, 275.000000, 200.287050, 289.629989, 1025.354492 
6, 325.000000, 209.840728, 289.302163, 1025.354492 
7, 375.000000, 218.271968, 288.870581, 1025.354492 
8, 425.000000, 225.888102, 288.448275, 1025.354492 
9, 475.000000, 232.870841, 288.063588, 1025.354492 
10, 525.000000, 239.318125, 287.693518, 1025.354492 
11, 575.000000, 245.317028, 287.338635, 1025.354492 
12, 625.000000, 250.907087, 286.967638, 1025.354492 
13, 675.000000, 256.150630, 286.593132, 1025.354492 
14, 725.000000, 261.104711, 286.231967, 1025.354492 
15, 775.000000, 265.805642, 285.885600, 1025.354492 
16, 825.000000, 270.285290, 285.556934, 1025.354492 
17, 875.000000, 274.569351, 285.247066, 1025.354492 
18, 925.000000, 278.669467, 284.946402, 1025.354492 
19, 975.000000, 282.596407, 284.648024, 1025.354492 
0, 25.000000, 171.325211, 491.533023, 1059.465942 
1, 75.000000, 182.605126, 382.757784, 1059.465942 
2, 125.000000, 185.237358, 335.547718, 1059.465942 
3, 175.000000, 185.557890, 305.319308, 1059.465942 
4, 225.000000, 189.204441, 289.749060, 1059.465942 
5, 275.000000, 200.350091, 289.721151, 1059.465942 
6, 325.000000, 209.911154, 289.399258, 1059.465942 
7, 375.000000, 218.348066, 288.971293, 1059.465942 
8, 425.000000, 225.967558, 288.549738, 1059.465942 
9, 475.000000, 232.950836, 288.162543, 1059.465942 
10, 525.000000, 239.394068, 287.784812, 1059.465942 
11, 575.000000, 245.377294, 287.409225, 1059.465942 
12, 625.000000, 250.959428, 287.027502, 1059.465942 
13, 675.000000, 256.198513, 286.646706, 1059.465942 
14, 725.000000, 261.150390, 286.282041, 1059.465942 
15, 775.000000, 265.853702, 285.937290, 1059.465942 
16, 825.000000, 270.341392, 285.616206, 1059.465942 
17, 875.000000, 274.632400, 285.312566, 1059.465942 
18, 925.000000, 278.739010, 285.017512, 1059.465942 
19, 975.000000, 282.673281, 284.725457, 1059.465942 
0, 25.000000, 171.214399, 491.215105, 1093.633179 
1, 75.000000, 182.516239, 382.571469, 1093.633179 
2, 125.000000, 185.134506, 335.361407, 1093.633179 
3, 175.000000, 185.474263, 305.181707, 1093.633179 
4, 225.000000, 189.238422, 289.801098, 1093.633179 
5, 275.000000, 200.388673, 289.776944, 1093.633179 
6, 325.000000, 209.955819, 289.460836, 1093.633179 
7, 375.000000, 218.398710, 289.038317, 1093.633179 
8, 425.000000, 226.024694, 288.622698, 1093.633179 
9, 475.000000, 233.015133, 288.242079, 1093.633179 
10, 525.000000, 239.465544, 287.870736, 1093.633179 
11, 575.000000, 245.455023, 287.500268, 1093.633179 
12, 625.000000, 251.041548, 287.121424, 1093.633179 
13, 675.000000, 256.282414, 286.740578, 1093.633179 
14, 725.000000, 261.232631, 286.372197, 1093.633179 
15, 775.000000, 265.929227, 286.018521, 1093.633179 
16, 825.000000, 270.405381, 285.683811, 1093.633179 
17, 875.000000, 274.688096, 285.370428, 1093.633179 
18, 925.000000, 278.790125, 285.069778, 1093.633179 
19, 975.000000, 282.723187, 284.775725, 1093.633179 
0, 25.000000, 171.107635, 490.908797, 1127.830078 
1, 75.000000, 182.429095, 382.388806, 1127.830078 
2, 125.000000, 185.035769, 335.182549, 1127.830078 
3, 175.000000, 185.398043, 305.056294, 1127.830078 
4, 225.000000, 189.287975, 289.876985, 1127.830078 
5, 275.000000, 200.433145, 289.841253, 1127.830078 
6, 325.000000, 209.995813, 289.515975, 1127.830078 
7, 375.000000, 218.436002, 289.087671, 1127.830078 
8, 425.000000, 226.061681, 288.669928, 1127.830078 
9, 475.000000, 233.054680, 288.290999, 1127.830078 
10, 525.000000, 239.510218, 287.924440, 1127.830078 
11, 575.000000, 245.505611, 287.559521, 1127.830078 
12, 625.000000, 251.098144, 287.186154, 1127.830078 
13, 675.000000, 256.345411, 286.811062, 1127.830078 
14, 725.000000, 261.302360, 286.448636, 1127.830078 
15, 775.000000, 266.005367, 286.100412, 1127.830078 
16, 825.000000, 270.486742, 285.769769, 1127.830078 
17, 875.000000, 274.772659, 285.458279, 1127.830078 
18, 925.000000, 278.875105, 285.156672, 1127.830078 
19, 975.000000, 282.805102, 284.858235, 1127.830078 
0, 25.000000, 171.004864, 490.613945, 1162.087769 
1, 75.000000, 182.343949, 382.210333, 1162.087769 
2, 125.000000, 184.941258, 335.011347, 1162.087769 
3, 175.000000, 185.329543, 304.943582, 1162.087769 
4, 225.000000, 189.338774, 289.954777, 1162.087769 
5, 275.000000, 200.488755, 289.921670, 1162.087769 
6, 325.000000, 210.055233, 289.597896, 1162.087769 
7, 375.000000, 218.496901, 289.168268, 1162.087769 
8, 425.000000, 226.121277, 288.746029, 1162.087769 
9, 475.000000, 233.109986, 288.359413, 1162.087769 
10, 525.000000, 239.559238, 287.983369, 1162.087769 
11, 575.000000, 245.549114, 287.610476, 1162.087769 
12, 625.000000, 251.138516, 287.232328, 1162.087769 
13, 675.000000, 256.385445, 286.855854, 1162.087769 
14, 725.000000, 261.344923, 286.495295, 1162.087769 
15, 775.000000, 266.052667, 286.151286, 1162.087769 
16, 825.000000, 270.539751, 285.825773, 1162.087769 
17, 875.000000, 274.831748, 285.519666, 1162.087769 
18, 925.000000, 278.940501, 285.223541, 1162.087769 
19, 975.000000, 282.876738, 284.930391, 1162.087769 
0, 25.000000, 170.905818, 490.329783, 1196.399048 
1, 75.000000, 182.260760, 382.035960, 1196.399048 
2, 125.000000, 184.850822, 334.847527, 1196.399048 
3, 175.000000, 185.267564, 304.841601, 1196.399048 
4, 225.000000, 189.371002, 290.004132, 1196.399048 
5, 275.000000, 200.525405, 289.974668, 1196.399048 
6, 325.000000, 210.097274, 289.655857, 1196.399048 
7, 375.000000, 218.544479, 289.231234, 1196.399048 
8, 425.000000, 226.174393, 288.813856, 1196.399048 
9, 475.000000, 233.168246, 288.431481, 1196.399048 
10, 525.000000, 239.621598, 288.058334, 1196.399048 
11, 575.000000, 245.613859, 287.686312, 1196.399048 
12, 625.000000, 251.203320, 287.306446, 1196.399048 
13, 675.000000, 256.447604, 286.925400, 1196.399048 
14, 725.000000, 261.401985, 286.557849, 1196.399048 
15, 775.000000, 266.103564, 286.206028, 1196.399048 
16, 825.000000, 270.585521, 285.874129, 1196.399048 
17, 875.000000, 274.874723, 285.564313, 1196.399048 
18, 925.000000, 278.983364, 285.267369, 1196.399048 
19, 975.000000, 282.921950, 284.975931, 1196.399048 
0, 25.000000, 170.810263, 490.055635, 1230.738403 
1, 75.000000, 182.179466, 381.865560, 1230.738403 
2, 125.000000, 184.764224, 334.690660, 1230.738403 
3, 175.000000, 185.210777, 304.748163, 1230.738403 
4, 225.000000, 189.405538, 290.057022, 1230.738403 
5, 275.000000, 200.557446, 290.021003, 1230.738403 
6, 325.000000, 210.128248, 289.698561, 1230.738403 
7, 375.000000, 218.575920, 289.272845, 1230.738403 
8, 425.000000, 226.208098, 288.856896, 1230.738403 
9, 475.000000, 233.205749, 288.477873, 1230.738403 
10, 525.000000, 239.663840, 288.109115, 1230.738403 
11, 575.000000, 245.661279, 287.741855, 1230.738403 
12, 625.000000, 251.256040, 287.366743, 1230.738403 
13, 675.000000, 256.505431, 286.990099, 1230.738403 
14, 725.000000, 261.464262, 286.626119, 1230.738403 
15, 775.000000, 266.169043, 286.276453, 1230.738403 
16, 825.000000, 270.652387, 285.944773, 1230.738403 
17, 875.000000, 274.940762, 285.632920, 1230.738403 
18, 925.000000, 279.046304, 285.331727, 1230.738403 
19, 975.000000, 282.980092, 285.034495, 1230.738403 
0, 25.000000, 170.718149, 489.791359, 1265.120239 
1, 75.000000, 182.100227, 381.699468, 1265.120239 
2, 125.000000, 184.681457, 334.540733, 1265.120239 
3, 175.000000, 185.159308, 304.663476, 1265.120239 
4, 225.000000, 189.448960, 290.123518, 1265.120239 
5, 275.000000, 200.602990, 290.086863, 1265.120239 
6, 325.000000, 210.174577, 289.762432, 1265.120239 
7, 375.000000, 218.621033, 289.332550, 1265.120239 
8, 425.000000, 226.250420, 288.910939, 1265.120239 
9, 475.000000, 233.244593, 288.525924, 1265.120239 
10, 525.000000, 239.699659, 288.152175, 1265.120239 
11, 575.000000, 245.695511, 287.781951, 1265.120239 
12, 625.000000, 251.290579, 287.406246, 1265.120239 
13, 675.000000, 256.542151, 287.031184, 1265.120239 
14, 725.000000, 261.504645, 286.670388, 1265.120239 
15, 775.000000, 266.213996, 286.324802, 1265.120239 
16, 825.000000, 270.702330, 285.997538, 1265.120239 
17, 875.000000, 274.995735, 285.690031, 1265.120239 
18, 925.000000, 279.105936, 285.392703, 1265.120239 
19, 975.000000, 283.043535, 285.098399, 1265.120239 
0, 25.000000, 170.629312, 489.536486, 1299.550293 
1, 75.000000, 182.023059, 381.537717, 1299.550293 
2, 125.000000, 184.602421, 334.397562, 1299.550293 
3, 175.000000, 185.112694, 304.586777, 1299.550293 
4, 225.000000, 189.479332, 290.170030, 1299.550293 
5, 275.000000, 200.637464, 290.136715, 1299.550293 
6, 325.000000, 210.213598, 289.816229, 1299.550293 
7, 375.000000, 218.664273, 289.389776, 1299.550293 
8, 425.000000, 226.297266, 288.970759, 1299.550293 
9, 475.000000, 233.294041, 288.587091, 1299.550293 
10, 525.000000, 239.750266, 288.213011, 1299.550293 
11, 575.000000, 245.745561, 287.840574, 1299.550293 
12, 625.000000, 251.338371, 287.460907, 1299.550293 
13, 675.000000, 256.586467, 287.080767, 1299.550293 
14, 725.000000, 261.545203, 286.714849, 1299.550293 
15, 775.000000, 266.251567, 286.365211, 1299.550293 
16, 825.000000, 270.738472, 286.035722, 1299.550293 
17, 875.000000, 275.032310, 285.728028, 1299.550293 
18, 925.000000, 279.144658, 285.432297, 1299.550293 
19, 975.000000, 283.085695, 285.140865, 1299.550293 
0, 25.000000, 170.543531, 489.290379, 1334.008667 
1, 75.000000, 181.947864, 381.380102, 1334.008667 
2, 125.000000, 184.526862, 334.260691, 1334.008667 
3, 175.000000, 185.069833, 304.516253, 1334.008667 
4, 225.000000, 189.505123, 290.209527, 1334.008667 
5, 275.000000, 200.662840, 290.173411, 1334.008667 
6, 325.000000, 210.239932, 289.852536, 1334.008667 
7, 375.000000, 218.692657, 289.427340, 1334.008667 
8, 425.000000, 226.328725, 289.010930, 1334.008667 
9, 475.000000, 233.329310, 288.630719, 1334.008667 
10, 525.000000, 239.789695, 288.260409, 1334.008667 
11, 575.000000, 245.789139, 287.891617, 1334.008667 
12, 625.000000, 251.385717, 287.515057, 1334.008667 
13, 675.000000, 256.636810, 287.137093, 1334.008667 
14, 725.000000, 261.597395, 286.772064, 1334.008667 
15, 775.000000, 266.304149, 286.421766, 1334.008667 
16, 825.000000, 270.789878, 286.090033, 1334.008667 
17, 875.000000, 275.081183, 285.778802, 1334.008667 
18, 925.000000, 279.190189, 285.478853, 1334.008667 
19, 975.000000, 283.127870, 285.183346, 1334.008667 
0, 25.000000, 170.460732, 489.052828, 1368.496704 
1, 75.000000, 181.874706, 381.226754, 1368.496704 
2, 125.000000, 184.454684, 334.129945, 1368.496704 
3, 175.000000, 185.030599, 304.451696, 1368.496704 
4, 225.000000, 189.539955, 290.262868, 1368.496704 
5, 275.000000, 200.697925, 290.224146, 1368.496704 
6, 325.000000, 210.274372, 289.900018, 1368.496704 
7, 375.000000, 218.725461, 289.470755, 1368.496704 
8, 425.000000, 226.359586, 289.050338, 1368.496704 
9, 475.000000, 233.358639, 288.666999, 1368.496704 
10, 525.000000, 239.818452, 288.294980, 1368.496704 
11, 575.000000, 245.818589, 287.926112, 1368.496704 
12, 625.000000, 251.417117, 287.550970, 1368.496704 
13, 675.000000, 256.671181, 287.175549, 1368.496704 
14, 725.000000, 261.635407, 286.813734, 1368.496704 
15, 775.000000, 266.346076, 286.466860, 1368.496704 
16, 825.000000, 270.835617, 286.138356, 1368.496704 
17, 875.000000, 275.130262, 285.829790, 1368.496704 
18, 925.000000, 279.241762, 285.531588, 1368.496704 
19, 975.000000, 283.180776, 285.236636, 1368.496704 
0, 25.000000, 170.380824, 488.823571, 1403.025269 
1, 75.000000, 181.803627, 381.077766, 1403.025269 
2, 125.000000, 184.385818, 334.005198, 1403.025269 
3, 175.000000, 184.994946, 304.393032, 1403.025269 
4, 225.000000, 189.568086, 290.305948, 1403.025269 
5, 275.000000, 200.729380, 290.269632, 1403.025269 
6, 325.000000, 210.309091, 289.947883, 1403.025269 
7, 375.000000, 218.762726, 289.520072, 1403.025269 
8, 425.000000, 226.398485, 289.100010, 1403.025269 
9, 475.000000, 233.398086, 288.715795, 1403.025269 
10, 525.000000, 239.857268, 288.341642, 1403.025269 
11, 575.000000, 245.855750, 287.969638, 1403.025269 
12, 625.000000, 251.451998, 287.590864, 1403.025269 
13, 675.000000, 256.703770, 287.212011, 1403.025269 
14, 725.000000, 261.666335, 286.847638, 1403.025269 
15, 775.000000, 266.376438, 286.499515, 1403.025269 
16, 825.000000, 270.866704, 286.171200, 1403.025269 
17, 875.000000, 275.163288, 285.864100, 1403.025269 
18, 925.000000, 279.277650, 285.568284, 1403.025269 
19, 975.000000, 283.220069, 285.276214, 1403.025269 
0, 25.000000, 170.303621, 488.602077, 1437.581787 
1, 75.000000, 181.734532, 380.932937, 1437.581787 
2, 125.000000, 184.320044, 333.886051, 1437.581787 
3, 175.000000, 184.962087, 304.338965, 1437.581787 
4, 225.000000, 189.588946, 290.337893, 1437.581787 
5, 275.000000, 200.751143, 290.301103, 1437.581787 
6, 325.000000, 210.332782, 289.980546, 1437.581787 
7, 375.000000, 218.788968, 289.554802, 1437.581787 
8, 425.000000, 226.427753, 289.137385, 1437.581787 
9, 475.000000, 233.430598, 288.756013, 1437.581787 
10, 525.000000, 239.892917, 288.384497, 1437.581787 
11, 575.000000, 245.894114, 288.014573, 1437.581787 
12, 625.000000, 251.492348, 287.637014, 1437.581787 
13, 675.000000, 256.745139, 287.258296, 1437.581787 
14, 725.000000, 261.707634, 286.892911, 1437.581787 
15, 775.000000, 266.416616, 286.542729, 1437.581787 
16, 825.000000, 270.904964, 286.211621, 1437.581787 
17, 875.000000, 275.199278, 285.901490, 1437.581787 
18, 925.000000, 279.311548, 285.602946, 1437.581787 
19, 975.000000, 283.252539, 285.308920, 1437.581787 
0, 25.000000, 170.229027, 488.388066, 1472.160645 
1, 75.000000, 181.667411, 380.792243, 1472.160645 
2, 125.000000, 184.257212, 333.772234, 1472.160645 
3, 175.000000, 184.931717, 304.288995, 1472.160645 
4, 225.000000, 189.615688, 290.378847, 1472.160645 
5, 275.000000, 200.777418, 290.339099, 1472.160645 
6, 325.000000, 210.358313, 290.015744, 1472.160645 
7, 375.000000, 218.813543, 289.587326, 1472.160645 
8, 425.000000, 226.451677, 289.167935, 1472.160645 
9, 475.000000, 233.454557, 288.785651, 1472.160645 
10, 525.000000, 239.917770, 288.414374, 1472.160645 
11, 575.000000, 245.920716, 288.045732, 1472.160645 
12, 625.000000, 251.521387, 287.670226, 1472.160645 
13, 675.000000, 256.777042, 287.293991, 1472.160645 
14, 725.000000, 261.742531, 286.931167, 1472.160645 
15, 775.000000, 266.454316, 286.583277, 1472.160645 
16, 825.000000, 270.944980, 286.253898, 1472.160645 
17, 875.000000, 275.240869, 285.944697, 1472.160645 
18, 925.000000, 279.353785, 285.646134, 1472.160645 
19, 975.000000, 283.294439, 285.351124, 1472.160645 
0, 25.000000, 170.156986, 488.181381, 1506.771240 
1, 75.000000, 181.602302, 380.655770, 1506.771240 
2, 125.000000, 184.197260, 333.663635, 1506.771240 
3, 175.000000, 184.903940, 304.243290, 1506.771240 
4, 225.000000, 189.640844, 290.417370, 1506.771240 
5, 275.000000, 200.804849, 290.378766, 1506.771240 
6, 325.000000, 210.387664, 290.056210, 1506.771240 
7, 375.000000, 218.843994, 289.627625, 1506.771240 
8, 425.000000, 226.482395, 289.207160, 1506.771240 
9, 475.000000, 233.484775, 288.823030, 1506.771240 
10, 525.000000, 239.946871, 288.449358, 1506.771240 
11, 575.000000, 245.948401, 288.078159, 1506.771240 
12, 625.000000, 251.547747, 287.700374, 1506.771240 
13, 675.000000, 256.802568, 287.322551, 1506.771240 
14, 725.000000, 261.768013, 286.959101, 1506.771240 
15, 775.000000, 266.480655, 286.611606, 1506.771240 
16, 825.000000, 270.973018, 286.283520, 1506.771240 
17, 875.000000, 275.271247, 285.976257, 1506.771240 
18, 925.000000, 279.386855, 285.679949, 1506.771240 
19, 975.000000, 283.330236, 285.387181, 1506.771240 
0, 25.000000, 170.087359, 487.981620, 1541.408447 
1, 75.000000, 181.539134, 380.523363, 1541.408447 
2, 125.000000, 184.140019, 333.559946, 1541.408447 
3, 175.000000, 184.878288, 304.201083, 1541.408447 
4, 225.000000, 189.658837, 290.444925, 1541.408447 
5, 275.000000, 200.824375, 290.407002, 1541.408447 
6, 325.000000, 210.409361, 290.086124, 1541.408447 
7, 375.000000, 218.868093, 289.659519, 1541.408447 
8, 425.000000, 226.508969, 289.241094, 1541.408447 
9, 475.000000, 233.513676, 288.858782, 1541.408447 
10, 525.000000, 239.977700, 288.486418, 1541.408447 
11, 575.000000, 245.980544, 288.115809, 1541.408447 
12, 625.000000, 251.580447, 287.737773, 1541.408447 
13, 675.000000, 256.835032, 287.358872, 1541.408447 
14, 725.000000, 261.799555, 286.993679, 1541.408447 
15, 775.000000, 266.510820, 286.644049, 1541.408447 
16, 825.000000, 271.001684, 286.313806, 1541.408447 
17, 875.000000, 275.298661, 286.004738, 1541.408447 
18, 925.000000, 279.413569, 285.707264, 1541.408447 
19, 975.000000, 283.356989, 285.414128, 1541.408447 
0, 25.000000, 170.020036, 487.788469, 1576.063965 
1, 75.000000, 181.477849, 380.394905, 1576.063965 
2, 125.000000, 184.085322, 333.460865, 1576.063965 
3, 175.000000, 184.854385, 304.161752, 1576.063965 
4, 225.000000, 189.679072, 290.475913, 1576.063965 
5, 275.000000, 200.844196, 290.435664, 1576.063965 
6, 325.000000, 210.428916, 290.113083, 1576.063965 
7, 375.000000, 218.887552, 289.685272, 1576.063965 
8, 425.000000, 226.528791, 289.266405, 1576.063965 
9, 475.000000, 233.534458, 288.884489, 1576.063965 
10, 525.000000, 240.000017, 288.513246, 1576.063965 
11, 575.000000, 246.004850, 288.144278, 1576.063965 
12, 625.000000, 251.606987, 287.768129, 1576.063965 
13, 675.000000, 256.863819, 287.391081, 1576.063965 
14, 725.000000, 261.830364, 287.027453, 1576.063965 
15, 775.000000, 266.543204, 286.678880, 1576.063965 
16, 825.000000, 271.035028, 286.349034, 1576.063965 
17, 875.000000, 275.332267, 286.039651, 1576.063965 
18, 925.000000, 279.446746, 285.741189, 1576.063965 
19, 975.000000, 283.389175, 285.446548, 1576.063965 
0, 25.000000, 169.954972, 487.601800, 1610.743530 
1, 75.000000, 181.418466, 380.270432, 1610.743530 
2, 125.000000, 184.033097, 333.366263, 1610.743530 
3, 175.000000, 184.832324, 304.125452, 1610.743530 
4, 225.000000, 189.700613, 290.508901, 1610.743530 
5, 275.000000, 200.867023, 290.468673, 1610.743530 
6, 325.000000, 210.452621, 290.145765, 1610.743530 
7, 375.000000, 218.911462, 289.716916, 1610.743530 
8, 425.000000, 226.552368, 289.296511, 1610.743530 
9, 475.000000, 233.557351, 288.912808, 1610.743530 
10, 525.000000, 240.022092, 288.539783, 1610.743530 
11, 575.000000, 246.026242, 288.169334, 1610.743530 
12, 625.000000, 251.628075, 287.792247, 1610.743530 
13, 675.000000, 256.885159, 287.414957, 1610.743530 
14, 725.000000, 261.852587, 287.051814, 1610.743530 
15, 775.000000, 266.566879, 286.704344, 1610.743530 
16, 825.000000, 271.060576, 286.376025, 1610.743530 
17, 875.000000, 275.359894, 286.068351, 1610.743530 
18, 925.000000, 279.476411, 285.771523, 1610.743530 
19, 975.000000, 283.420607, 285.478208, 1610.743530 
0, 25.000000, 169.892069, 487.421332, 1645.447021 
1, 75.000000, 181.360936, 380.149844, 1645.447021 
2, 125.000000, 183.983224, 333.275920, 1645.447021 
3, 175.000000, 184.811892, 304.091832, 1645.447021 
4, 225.000000, 189.716662, 290.533479, 1645.447021 
5, 275.000000, 200.884717, 290.494260, 1645.447021 
6, 325.000000, 210.472269, 290.172852, 1645.447021 
7, 375.000000, 218.933001, 289.745422, 1645.447021 
8, 425.000000, 226.575610, 289.326191, 1645.447021 
9, 475.000000, 233.581960, 288.943249, 1645.447021 
10, 525.000000, 240.047580, 288.570424, 1645.447021 
11, 575.000000, 246.052047, 288.199560, 1645.447021 
12, 625.000000, 251.653638, 287.821484, 1645.447021 
13, 675.000000, 256.910030, 287.442784, 1645.447021 
14, 725.000000, 261.876517, 287.078047, 1645.447021 
15, 775.000000, 266.589862, 286.729063, 1645.447021 
16, 825.000000, 271.082858, 286.399566, 1645.447021 
17, 875.000000, 275.381924, 286.091238, 1645.447021 
18, 925.000000, 279.498746, 285.794360, 1645.447021 
19, 975.000000, 283.443805, 285.501575, 1645.447021 
